text,label
新年快乐，2021继续抓英科医疗，爱美客一样省心的大牛,1
下周一过3000,1
不是说好的大风车吗,0
这周就3300了！,1
2500 一直拿着大蓝筹 上涨没份 满仓十个点左右 来回做,1
必定站回2900开启新一轮行情！[买入][买入][买入][抄,1
涨了40多点咋觉得和我没啥关系呢，我买的难道不是中国,0
今天收盘虽然小幅下跌，出了小利好，雁鸣技术分析的李,0
今天亏本清仓，希望大A明天暴涨，哈哈哈,1
又要绿了,0
快抢,1
太艰难了,0
请问牛在哪里,1
5天了一直在拉高出货,0
3150缺口不封闭，根本美女大行情,1
空仓过节，感谢接盘侠,1
下面截图观点，我基本认同。,0
低开深走不好吗,0
该调整一下了,0
要补缺口哦[让我看看],1
今天清仓芯瑞达买入天齐和盛视科技一赔一赚。白玩了[,1
比起跌去的钱，我们有健康，钱跌去了，还会漫漫的涨回,1
目前就差超跌券商股、保险股地产等低估值发力了！要是,0
卖掉其它股，左手重仓三峡，左手重仓齐鲁，买错吃亏顶,1
新粉，都去看看主页文章，别到时候也来骂我。,1
说三道四没用，212我全仓卖出，如果再探缺口就买入。,1
请叫我股神,1
每年国庆节前农业种子股都会大涨，因为放假国外没有办,1
大盘预计在8月动一动,0
已中信为首，又开始砸盘了，全市最大的空头名不虚传，,0
002232启明信息，继续持有。竞价提示的002699涨停,1
2021.12新韭菜之妖股的一点心得三羊马，妖股总龙头，,1
这2021年我们伟大的生日，不应该涨多一点吗？,1
今天怎么不砸了，继续砸下来。跌是常态涨了感觉不正常,0
下跌无力，反弹无量，横盘整理，静待向上。,0
今天的高开收阳对了，明天怎么走具体请看我的详细推演,1
赶紧跑吧，下周大盘肯定不会好的,0
向三体人面壁者致敬[得意][得意][得意],1
2900点不买，3200不卖。是对是错,0
昨晚上把车卖了，今早全仓抄底，牛市来了，它真的来了,1
缺口要补，那是技术，下午放量冲破3095那是信心，大盘,1
迅游科技，开启。,1
加油啊上证指数！加油啊中国！我们一定可以好起来！,1
就是个驴蛋,0
不让人活了,0
目前京东方大均找以五十度脚左右的方向向上加速运行，,1
2.24早安，各位股友！周五我就说了，大盘无忧，今天还,1
今天股票没有人管了，在自由发挥。,0
上升趋势已经确立！一旦形成趋势行情走势很难改变了！,1
汉王科技买起来！！！,1
你或许意识不到沪深主板股的优势，等科创板开锣，市盈,1
疯了,0
Gogo往里冲,1
刹不住了,0
惠博普：产品覆盖海外15个国家惠博普较早参与国际竞争,1
硬一下,0
年后可谓是飞流直下三千尺,1
还是缺口,0
金叉啦,1
广州今天特别冷，有在广州的朋友吗？今年入冬以来最冷,0
祖国是强大的,1
中兴，下周反馈股民一个涨停板,0
最怕大盘高开,0
天天跌，日日跌。,0
一看见绿，又吓跑了,0
明天和后天接着砸盘！！这就是大A的尿性[大笑][俏皮][,0
黑周四，妥妥的。,0
元宇宙：一宝二线十云600126，第一届元宇宙委员成员。,1
还来昨天的套路[滴汗],0
黄斌汉：好事将近，低PE股最先受益！,1
大反攻，开始了,1
在中国大a的市场散户没有靠,0
这次牛市将是一次指数行情，当大盘股涨起来指数会拉得,1
购买敦煌种业600354理由利好：1.农业种植，一带一路，,1
这么多人赚钱，赚的都是谁的啊！明天开始安心上班，啥,0
下午使劲砸，谁都别想跑,0
2021年3月，伦敦房产交易量达到自2005年有记录以来的,1
工业智能激光机器人、国内外知名企业龙头：大族激光,1
实盘实战直播十一点十二分钟：翻红就是机会！,1
最近20cm的大长腿这么多，难道年底前业绩不是重点，股,0
3月11日，大盘难得来一次普涨行情，同时没有尾盘跳水,0
大盘涨的啊，一想到到时跌的时候不知道又要亏多少就肝,0
干杯,0
，红得如火的木棉花,1
[cp]【关注！#18个关键词前瞻博鳌亚洲论坛#】今年是#,1
大A真牛,1
现在是底，快抄，过了今日，后悔一生啊！,0
中核钛白这个票跌破中枢上沿ZD=13.82，盘中最高点13.7,1
大盘都涨狗身上去了，天天亏,0
其实要不了多少资金就可拉涨停板，目标价至少13块，还,1
看到了亏的股股价44元，业绩9分的14元，大盘还要跌。,0
郭晶晶马上就到,1
哈哈哈哈哈，12月30日，下午13点30分，我大A正式启飞,1
性价比是真理，2元3元股不存在技术压力,1
正文资讯：“纯碱主力合约涨逾9.35%，因各大企业停产,1
坚决远离A股垃圾堆。,0
我预言星期五上班了[呲牙][呲牙],0
指数涨了为啥个股不涨,0
回归大盘核心资产！叶飞事件给年初哭着喊着要求小盘涨,1
往下,0
对不起大家，我今天不该买，主力可能盯上我了，如果我,0
这是要跌破2900吗？,0
看的见的死不叫死,0
下午务实千股涨停……坚信中国稳定市场,1
死垃圾跳的比涨的多,0
又要挑战2900了[哭][哭][哭],1
7.17复盘，聚焦这一主线！,1
6月13号操盘,0
小级别继续回调，明后天看看再说,0
谁看的懂大盘连续三天收T型？,0
好酒好酒！收盘之前斟满酒杯！明天吃肉！,1
技术贴：创业板反弹已见今日高点，见红的先跑,1
赶紧跳水吧，别墨迹了,0
银行股上涨不行，砸盘第一！,0
散户快跑吧，骗子来了,0
卡在五日线了[捂脸][捂脸][捂脸],0
昨晚美股大涨，就看你表演了！,1
恭喜在2800割掉的兄弟在3400接回了自己心爱的筹码,1
不放量要跌,0
好好好！,1
融资客融资客，套的就是融资客,0
万亿搞一波,0
现在是不是就等主板创新高了,0
我等的人还不来我等的人你还在,0
三月开门红 成长和价值风格切换,1
2021年9月21日一周复盘：1.节前最后一个交易日，我说,1
7000亿的大机会！十部委派发大礼包，买家电又要便宜了,1
石油股捣了下乱，又打回原形！,0
全靠50拉指数,0
北风20210715我等大盘到3500.立贴为证,0
【中银证券：年内A股将呈现结构性行情顺周期估值性价,0
嘉寓股份这个股票是什么股啊？股价才3.6元怎么这么便,1
无量啊,0
申通快递，还挺强啊，逆盘收红。遵循原则，趋势好的情,1
坚决回避银行有色煤炭周期股！坚决卖了！套了完蛋了完,0
实际现在的大盘没法参考了！太容易迷惑方向！,0
下午V型反转,1
日后必定月月新高,1
大家一起顶起来，今天必然会翻红，必然会大红，可能会,1
金九银十行情开启，股市向70周年献礼,1
今天重点关注军工股，军工股连续下挫，今天必须有大反,1
反弹开启，可以加仓了,1
猪肉韭菜馅的汤圆,0
还有100点差不多了,1
暴跌第三波开启，然后再调整,0
天天创记录,1
音效不错,1
牛市中如何赚得更多？牛市来临，作为散户一定要把握好,1
跳水队已经准备就位了，,0
今天大盘怎么了？又是股灾难吗？,0
$上证指数(SH000001)$稳稳的！3300今天必然上,1
感觉像最后的铜板、风险太高了,0
中信证券买了益客食品么？？,1
主力在推波助澜的连板票,1
今天满仓煤炭，明天一定要涨啊…阿弥陀佛…！,1
破位了，先回补3152的缺口,1
明天上证涨停板[大笑][大笑],1
赶紧上车，不然越拉越远，8000点根本不是梦，行情刚开,0
兆驰股份净利润增长百分之五十以上，可股价从2.87涨到,1
先吃饭，重点在明天，今天收个阴小阳！,1
下周3449.17开盘，周收盘点位在3567.83,1
周末终于可以涨停了，加油！,1
纯阳的500万实盘日记，11月05日今日战况:-51300。目前,1
市场趋于稳定向好，券商股是排头兵。,1
看来今天要大涨啊！哈哈哈,1
明天不跌退出股市,0
刮风啦，下雨啦，快点收衣服啦,1
据相关数据；今天沪深两市反抽，主力资金净流出高达近,1
A股三大指数今日集体收涨，市场成交额达到一万亿元，,1
完胜,1
我已满仓，可以大跌了。反向指标。,1
不行，这太猛了，不踏实,0
#应莹：A股将在3000点关口震荡中反弹#徐老师出来拉,1
老道复盘日记：大A悲惨的一天，但也不必如此悲观,1
调皮,0
这波开盘冲刺太不正常了,0
牛市就该尽情做多 跟随大盘上攻,1
新能源车在迎利好！A股上涨仍未结束？,1
牛市还在骗散户接盘？牛市的条件根本不具备，都是吹牛,0
中国新能源汽车产业快速发展，自主品牌强势崛起，继续,1
老哥@疯皇捏盘 @江北牛魔王 ,1
各地猪肉是多少？各地的大超市缺货吗？问一下。,0
中央、国务院大政策出台：大消费内需大循环战略、大大,1
券商再助推一下，破2900,1
明天还有一波大暴跌,0
绝佳入场机会,1
最后一天还要耒这么一招，居心啊,0
现在走的是日线级别完成后，120分钟级别的尾浪，目前,1
这种反弹，只会持续一天,0
不听昌松言，吃亏在眼前,0
股市健康稳定的向上是发展好经济的的重要方法。,1
今晚欧美重大利好！！明天密切关注疫苗板块！！,1
快乐东风7.26盘中文字直播：上证指数从分时上看，日内,1
请允许我说一句：主力干得漂亮[俏皮],1
热力祝贺股市新年连跌八日，九阴真经马上练成，成功走,1
汇金上市就是第二个中石油,1
明天有效跌破20日均线就没得玩了，短期就下了！,1
管住手,1
今天出阳光。今天长城！短线操作中！,1
今日加油干，到年底你才发现，这才是底，中国今年股市,0
2800到了,1
又是涨！明天继续暴涨,1
紫光国微，昨日10个亿的封单封死，今日突破阶段新高，,1
十年不到三千点可这十年发了海量的新股。据我所知这十,1
大盘墨迹七个月，牛比哇,0
环境保护迫在眉睫，国家加快力度整治,0
长线建仓机会已到，这波先来3000点，让抄技术以后接我,1
外围影响太大，石油天然气黄金,0
两种形态走势，3000点最后一面啊啊啊,1
st板块要崛起了,0
一切皆有可能，乐观没错,1
上指下周考验3080点支撑！,1
3600点我都期待三个交易日了，今天能否重上？,1
布局第一天，不记涨跌，一季度看收益。,1
就不知道研究半天举措，研究出个啥来了,0
本周不用担心大盘，大胆持股,1
明天2888见,1
悲伤的秋千总有微风陪伴，孤寂的夜，总有繁星点点，蓦,1
冒绿光的赶紧买不买就买不着了[大笑][大笑][大笑]还愣,0
这大盘，邪乎,0
反转了，抓紧上车！,0
这是个好主力，鉴定完毕。,0
今天指数太强了,1
小孩子的脸一会就变,0
清仓了，周末好好睡一觉，再也不炒股了,0
海螺水泥：传统业水泥过剩业绩下滑、下降通道二大机构,0
个股爽歪歪,1
直奔着3100去咯,1
3190再见,1
要来就来狠点，直接杀到1700，重新出发。,1
上当受骗了，主力操纵股市拉高出货。,0
5g概念大涨，你知道那些股票拥有5g概念吗？5g概念股大,1
一、今日盘面分析及明日操作策略周二，沪深两市冲高回,1
随便你怎么玩，我拿着不动你拿我没办法,0
拉不动了怎么办？砸盘！暴跌才是办法！,0
我以前心脏不太好，喜欢炒暴涨暴跌的活跃概念股，而且,1
大家早上好！昨天重要会议结束，满屏都是“重磅”推送,1
吃肉跟不上，挨打就次次有！今天估计又一闷棍,0
我们市场是全球避险市场，不是局部黄金和石油，今天市,1
下午大盘围绕3310—3341区间波动,1
实盘投资组合，追寻1年10倍操盘理念，欢迎关注[加油],1
大大方方,1
都是在瞎咧咧，好像股市的走向你们说了算，你们家的股,0
预计俄要开始撤军了,1
这个三浪就是简单的上涨，不会复杂的，因为二浪3042到,1
随便洗，就不走！,0
明天吹反攻号角,1
在激光加工设备领域，大族激光公司成为行业内唯一入选,1
准备起飞了[微笑],1
精功科技葛州坝10分钟内拉升涨停,1
二连跳的节奏啊,1
市值400亿的巨化股份和市值400亿的深南电路，谁更有价,1
这股市看着纠心！涨一天跌五天！,0
真是服了A股,0
巴菲特抛掉比亚迪买西方石油（美国第四大石油天然气公,1
下午开盘，关注午后量能会不会放大，还有5G后排股资金,1
看看大盘布林线向下开口，绝对会跌破2900,0
上证指数20200309周一看法：-上证指数周一或将主要在3,1
成功的交易者总是张着两只眼，一只望着市场，一只永远,1
0,0
接下去十四连阴，四十连阴也不稀奇了！！[大笑][大笑],1
明天跟不跟？？？,0
作,0
压根没人玩了，看这量,0
一字板开板后走势上跟中国医药非常神似，后期能继续复,1
什么垃圾在涨,0
我只看指数涨，但不动心,0
不用看了，都懂。暴跌,0
凉凉,1
昨天清仓果然很明智，今天看看能不能抄个底，哈哈,1
今天没有喝茅台熄火了,0
2点半操纵大盘指数屡试不爽！,0
今天不上明天咋整啊黑四[惨!关灯吃面][惨!关灯吃面],0
赶紧抄底。。今天100%到底了。马上反弹说不定下午就31,1
明摆着下午跳水！上周资金太大，今天拉高出货，唉太明,0
亏得20w，节前全部清了。回头看看，一身汗！,0
别抱什么幻想了，该清仓就清仓了，估计最少调整2个月,0
小幅上涨这个要求不高了吧,0
指数正在有条不紊的爬升之中，还有人问牛市来了吗?,1
大家好[献花]开心每一天[爱心]创业板的涨跌幅放大至20,1
永泰能源是现在最适合入手的一支股票！,1
回到2000点吧,1
本周开启反弹模式,1
周五3480左右是短期底部,1
上车证券。上车证券。,0
大家拿李大霄当笑柄，我却认同他,1
$上证指数(SH000001)$3406等你,1
无需恐慌！无需担心！耐心持股！等待周级别大反攻！今,1
涨停和龙头:龙头股的出货。,1
$上证指数(SH000001)$急跌慢升大牛市，4000点不是梦,1
厉害，，横着装死[哭],0
七月不负安好，八月凤舞九天。[火箭][火箭][火箭][牛],1
新手，有没有老湿鸡带一下,1
短线可以轻仓进场了！！！,1
600751业绩增长400至600低价股，大数据，云计算，人工,1
主力诱多，个股分化，反弹延续。,1
6124后，有过牛市吗？,1
强力推荐002955,1
9点35分止，主力资金流出超14亿元，北上资金流入超30,1
韭菜们有又蠢蠢欲动了,1
9月26日上证50指数涨跌预测及50ETF期权操作计划：#传,1
对于股市，完全没话说,1
疫情会越来越好转医药热度也差不多了！,1
珍惜3200点吧！,1
搞不懂，美股成了风向标了！跟跌不跟涨,1
新年开门红，下周下周再接再厉！,1
[cp]财达证券站稳第一买点15.70元，短期趋势延续，开,1
这样掉下来的指数，至少得几个月震荡了,0
市北高新打板了！快进来,1
赶紧把缺口补了吧,0
300541先进数通调整结束，最佳买入期，关注必有收获。,1
今天上午，我们只重点分析上证指数大盘节后走势：一是,1
还有3分钟止跌,1
我可以告诉大家，没有十颗星星，大盘想涨，门都没有！,0
真正的超级高手是:看准时机，全仓出击，纪律严明，十,1
缩量上涨，国庆节快乐！,1
吃肉没吃到又给打了一顿,0
大盘最近是不可能跌的,0
双针探底，厉害。,1
大盘涨了这么多，个股还绿了近一半，大a也就这样了！,0
全线熄火，又要去震荡了。3400点又没希望了。,0
每天都是托着,0
不玩了股市太伤感情了！,0
个人估计大盘目标补缺口——2855。。。,1
大鹏展翅鹰,1
不是牛头熊身，只是老鼠扎堆。,0
不会只是3000点上打个卯，然后一路向下吧。,0
今天沪深股市走势符合预期，各项指数都是缩量上涨，中,1
年底肯定会创出新低，2863必破。,1
看来我的使劲打击大盘，我发现我猛打击时，大盘就能抽,0
不错，一步到位，回补上缺口了,1
上证50狂拉指数，不要脸！,0
这波必破三千点了,1
在美联储议息会议揭晓以前，还是空仓为妙，我是趋势投,1
相信国家的力量[火箭],1
2021.12.23今日亏损2656，看着那些不是涨停就是跌停的,1
进入熊市赚钱机会渺茫！,0
今天不跌明天也会跌。。。,0
今天确实涨了，我的高血压涨起来了,1
明天是科技股大涨，立贴为证！！！！！！！,1
要回补缺口了，后面怎么走,1
抱团操纵几只股票控制指数，不接盘，就是不接盘。,0
春节红包行情。。。,0
大家都出来说话啊,0
铁哥百万实盘2020.10.27持仓明细，大幅波动，坚定看好,1
今天怎么这么卡，看不到k线，刷出买卖档口也很慢，好,0
什么啊,0
热点分析：医美首次高潮，医药相关板块持续走强（4.30,1
大盘今天见底了，整好杀到55周线，明天将逐步回升！,1
双底了,1
今天热点题材＋龙头股复盘,1
9月8日午盘分析，危险危险危险，大盘有下跌风险！,0
$上证指数(SH000001)$掉往死里掉，上涨像蜗牛,0
中牧股份有望涨停吗？,1
玩了一整天赚了6块钱，下班买瓶红牛希望明天开始科技,1
富贵险中求,1
科创板出来，交易频繁，券商挣很多呀！！,1
最近怎么了 怎么老是早上赚个4，5千  下午就只剩1-2千,1
今天穿3300明天穿3200！看你怎样弹！傻仔年年有今年特,1
外资一跑，指数刷一下下来了那么多,0
上午虽然下跌了，但这里没有顶部结构，只能按趋势交易,0
终于等到你还好我没放弃，幸福来的太突然了,1
最近行情不好，希望有人指点指点,0
涨的都是周期股,1
记住了6.17号，是中国打爆空狗的纪念日,1
打击所有操纵股市的黑手。,0
我觉得大盘要是能上3300我今年肯定可以变红，加油吧[,1
下方的缺口就像路边的野花,0
沪指收盘大涨逾2%：金融股崛起 5G概念股掀涨停,1
今天[大笑][大笑][兴奋][兴奋],1
明天必涨[想一下],1
看样子大势已去啊！,0
$上证指数(SH000001)$据CME“美联储观察”：美联储到5,1
“超级大牛市”今年上半年总是吹“牛市”的机构、大咖,1
银行金融砸盘,0
看你抱团坑散户能猖獗多久？,0
周一低开40点收盘破3400,1
美股涨了10年，跌跌更健康。,1
全球都在大涨我们大A婴儿底继续回调骗钱,0
每周都是一红四绿！有个性！,1
今夜……无眠！,0
就今天大奇迹！满仑干！千涨不停！,1
在无聊中亏损,0
吃伟哥了？,0
"顶部,突破诱多[为什么][为什么][为什么][好困惑][好困",1
这一个星期上涨的几率不大,0
白酒死万物生。使劲跌吧,0
午评接下来A股怎么走？看完你就懂！,1
今日主力调仓换股,1
直线向下了,0
大盘经过二天下跌可以看的出来，这个不是假跌。希望各,0
茅台大涨2.3%[牛],1
目前上证2300多亿成交量，耍猴子,1
大家互相转告！有资格在期货做空，才能来A股发财，不,0
今天没啥危险，危险在明天,0
我的军工股两天跌了将近10个点，服了！,0
外资流入状态，什么资金在砸盘？,0
风险风险风险！！！,0
上午涨的时候不带劳资,0
吃一顿拉几天,0
两岸猿声啼不住，轻舟己过万重山。,1
傻了，一波一波往下砸,0
真独立,1
大盘如此惨烈，多加注意投资,0
下周大盘还要跌，这个事情我说了算！我做的是精准确定,0
钱涨多了就是股票不涨，14亿人口涨，猪肉涨，鸡肉涨，,0
只要你敢来就让你走不了,0
谨防随时二次深蹲。,0
每一次高开都是一个坑,0
看了半天，感觉3000点，有回踩需求,0
3050是关键防线，若失守，大盘短线有虞。,1
啥情况？,0
今天的大盘泡沫挤得漂亮，一次到位,1
金融强 经济强  金融稳  经济稳,1
建议国家加快成立基金入市不要让外资占比太多，不应该,1
下午大爆发[加油],1
跟跌不跟涨的大A,0
你跳起来真好看，像跳水运动员一样，把所有的幻想所有,0
刚刚入睡！周末市场迎来四条重要消息，或将影响下周行,1
反弹到此结束，二次下跌模式开启。,0
节后弹3天，然后接着下打，,0
什么情况？要清仓了？,0
重要突破！星期天重大新闻！,1
好一个诱多啊,1
开盘前瞻：茅不起来，业绩超预期是主线,1
昨天吃肉，今天继续[鼓掌]$广博股份(SZ002103)$$湘佳,1
抗击疫情、引入腾讯、拥抱华为、加码军工 东华软件全,1
提前跳水了,0
今天大盘上涨0.01%也是好的！中国人最讲究红红火火过,1
知识产权知识产权又涨了,1
$上证指数(SH000001)$3000点不能再多了,1
狗的很,0
这种行情就是不让你们抄了！大家都休息吧！,0
为何我肯定现在就是牛市？应部分粉丝的要求，我把牛市,0
一天的交易又结束了十月第一周也只剩最后一个交易日了,1
只有美股走好，A股才能有救,1
一、周五盘面分析周五，沪深两市探底回升。截止收盘，,1
感觉下午会跳水,0
银行保险两桶油歌舞升平,1
为什么为什么，天天脸都是肿的[怒],0
下跌开始。熊了。,0
呸,0
光大证券跌停！大盘就安稳了！,1
不会化钱买指数的，看好2800,1
这是上年线了吧,0
都想被套跑路  难哦 等吧  T都做不了,0
大盘两个波段，我亏了30个点，什么情况？短线血亏啊,0
300419果断割掉换601456，看好接下来的走势。,1
下午收盘红，明天普涨，下个星期还得洗一洗。,1
春风无力百花残，,0
大家早上好[献花],1
下跌开始，快跑,0
下周一关注和晶科技英飞特和顺电气,1
我是坚定持有，看好未来,1
大家为什么还要买苹果设备？,0
下午还会跳水吗,0
今天上午看着涨了，但不敢跟，有吃肉的，我看着，稳住,0
今天表现不错，给你点个赞！,1
大家发现没有，尾盘再次如预期出现了翘尾动作，剧本重,0
45度主图指标,1
我知道，这次被套，什么时候解套就不知道了，长期持有,1
$星期六(SZ002291)$10倍牛股不是梦，看看这个成交回报,1
让我回本把，再也不碰股票了，亏的惨不忍睹，肠子都悔,0
说好创新高呢，，割大腿,0
进了，博一把,0
