label,text
0,"太咸了,味道可以,但真的是喉的难受呀,不推荐购买"
0,不能送进校门呵呵。。。
1,量足，味道不错，就是速度慢点
0,唉，备注写上了不要芝士、不要沙拉酱！汉堡王还特么给弄了，单子上不是写了么！看了么！？不过最后赔偿了一个，辛苦了送餐师傅再取、送一趟！师傅人很好，猛猛哒！嘻嘻
0,咖啡全洒了，袋子都坏了
0,"状元粥没什么内容,偏咸"
0,我以为红烧肉是由而不腻的那种。。结果很硬，不好吃，而且面也很咸。花了3顿的钱等了一个小时吃到觉得很失望
0,味道很好，就是送餐太慢了。
0,速度有点慢
1,"非常好,相当棒,很快，味道好好"
0,慢的要死，一点也不好吃！死贵！
0,东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。
0,两次都超时，饭菜都凉了
1,送的比较慢
1,百度外卖不错，
0,下单很早，送的慢，不过快递员也很辛苦，但是不要葱还是有葱
1,味道不错很好水煮肉很香，送餐也很快
0,东西不错百度外卖太SB
0,太难吃了。
1,包装很好，味道也不错，如果再有点菜叶就更好了，都是肉吃到最后有点腻
1,不是高峰期订餐，还是很快滴！
1,"很香,很好吃"
0,速度很慢！卷饼很难吃，还20块钱，里面全是肥肉，坑死了！
0,咋的了？送餐员啥态度？办公室门都不进扔门口桌子上了，门口没桌子你打算给我扔地上啊？假期结束你心情不好啊？我还心情不好呢，吃你们家东西多少回了，现在都这样态度了，米线碎了都
0,又他妈迟到
1,我吃出来一个钢丝球上的一个丝
0,单子打错了，少送了。
0,不好吃...
0,"送餐时间,有点长"
0,不太好，下次不会在吃了，
0,"西葫芦锅贴不错,清爽,粥类一般,黑芝麻糯米粥的黑芝麻不好吃,皮蛋瘦肉粥肉太柴"
0,味道一般，海鲜蟹肉的从来就没定成功，为什么还要在列表里面显示，没有就不要写出来，最后还要打电话说换别的口味
1,高大上，餐包装很精致，味道也不错
1,很不错的卷饼
1,"站点不错，推荐。,小pizza我一人吃一张正好"
0,"时间长,味道一般"
0,好小一个。。。
0,东西好吃，但是要等好久！好久！好久！！！！店里电话打不通，好容易打通了，要了送餐小哥电话，结果是个空号！！！！！真的无语了！！！！
0,"送的玉米发霉的！太恶心了！黄焖鸡量极小，味道一般，骨头多于肉。米饭量很大，然并卵。,要求十二点送过来，十一点半就到了，放到十二点吃已经凉了，差评！"
0,活生生的等了一个多小时，这速度也是醉了，
1,美味，送餐人员态度很不错。
1,稻香村不愧是经典，赞一下百度快递小哥，哈哈哈哈，好有喜感
0,感觉肉不是很新鲜，希望baidu也能查下质量问题。
0,"难吃,不新鲜"
0,点了5串羊肉串，量少的可怜。和在店里吃的不一样
0,"时间太长！还少了个汉堡和薯条,最后小哥去店里又取了一趟才吃到"
0,怎么还没到
0,给的越来越少了！两块排骨，两块菜花，两片胡萝卜，加上七八根茄条。
0,居然忘了给我下单，我打电话他才给我送，两个半小时
0,套餐里的可乐送到都洒了，有半杯在塑料带里，真是够了！都泡了！
1,要是快点就好了
0,5块钱藕片4片老板说分薄后来决定的，第一次听过
0,发票好几次都不给!没有也不给补
0,送餐很晚，订的是11点送，快12半才到，主要是送餐人员11点才上班，哎没办法，有点咸，不太好吃
0,"好评给百度的送餐小哥。,但是麻辣香锅实在是.....反正以后不会再点了，特别少而且还不好吃！！！！！"
1,菜量很大，味道也不错，师傅速度很快，好评～
0,不好吃，冷面很硬，饭特别少
1,好吃！速度！包装也有品质，不出家门就能吃到餐厅的味道！
0,总是很晚送到
0,居然漏单，打开一看袋子单点的四喜丸子没送，要点辣椒也没给。太生气了
1,等了一个半小时……就算下雨，我的地址距离餐馆可是直线啊！！！！中间无障碍物！！！到的时候，装餐的纸袋子都破了湿了……百度送餐员也太不靠谱了
0,"唉,送过来一份饭,都没地方放,里面的汤全撒出来了,直接扔了"
0,送餐时间有些长
0,我说了要半糖给的全糖的很甜，杯子上也没做半糖标注
0,能把人辣死，这是眉州东坡吗！
0,点的中辣，送来的次次都是微辣，服了，难道每次都会看错么？
0,速度还可以，口味可真心待提高啊
0,"小葱拌豆腐竟然是日本豆腐，难吃。,蘸酱菜里放的是生白菜！醉了"
0,"晚了一小时,要求赔偿,给我回电"
1,牛肉烧卖非常好吃，酱油炒饭还有酸辣汤也很好。份量非常足。青城也送外卖太开心了！
0,这送的无语了，提前一小时送到了，嫌饭太烫让我晾一小时吃么。土豆牛肉22不值..不会再订了
1,good！吃的好。骑士好。都很赞！
1,很喜欢酸辣汤～好喝～其他菜有机会尝试
0,"花了两个半小时送来……卷饼都凉了，真是无语,没见过更差的外卖"
1,肉有点少哦~~
1,一个多小时…还好当初也不是抱着快点到的希望定的
0,送到的时间很晚，影响了正常工作时间
0,口味不错，很快。很热
0,我是订的晚餐，送餐太晚了，都饿过了，唯一优点就是味道不错
0,突然想起来，没给我配烤肠！！都过去几天了，评价的时候才想起来，晕
1,不错不错？，服务很好，点赞
1,好吃，不过粥不好喝
0,定的是超大杯拿铁，给的却是超大杯摩卡，什么情况要求更换，到现在还没回话
0,这是我吃过的全宇宙最难吃的卷饼，没有之一，而且送餐很慢，后会无期了您呐
0,红油抄手送来的时候碗是竖着的。。。不夸张竖着的。。红油汤全在塑料袋里。。。跪了。。。
0,送餐等了快两个小时还没到，十点多定的，十二点四五十了还没拿到饭，我只有在别家又定了一份，都比你早到
0,等超时好多，也没给发票。
0,真的好难吃，唯一好的就是那个纸袋包装，卷饼皮硬，里面几乎都是辣椒和肥肉，你叫辣椒卷饼得了，辣椒还辣死人，我都说了不吃辣！那个皮蛋粥简直是我喝过的最难喝的粥，一点味道都没有，皮蛋瘦肉根本就看不见，真尼玛坑爹！再也不会买了！
1,好吃，速度也快
0,超级差，南瓜粥已变质，馊了
1,盐酥鸡太不正宗，不好吃，饭不错啊
0,一个步行5分钟就能到的店，2个小时才送到，说到学校了，40多分钟没给我联系，不清楚这家店到底怎么做生意的
0,"太特么垃圾了。送的墨迹,还全给我撒了。,我都没吃全扔了"
0,"大拌菜完全就是坑爹的,再不来这家店了,坑爹,艹"
0,越来越难吃，竟然有一大块盐在饭盒里，豆腐脑缺没放盐
1,送餐挺速度的。味道自己吃有点淡。
0,3个小时没送到，打了2次电话说会联系我就没结果了
0,"垃圾中的垃圾,可会忽悠人了,马上删除百度"
0,牛肉炒乌冬请问是细面条吗，牛肉超难嚼，差评！再也不会点了
0,什么玩意，一个多小时没送到！再也不我用了
0,青菜变豆丝了，跟图片不一样
1,吃习惯了，我们一直都点他家。就是用心做得好。
1,元旦美味！刀功细，菜入味！
0,好吃，但是少给我一个香菜干丝，后来外卖员给我退钱了！
1,快、好、方便
0,菜真的很一般，还是店里吃好些
1,口感好其他的不能比我喜欢
0,特别不好吃，年好酸
1,好吃而且包装的特别仔细，还送了手套，很贴心，超级满意
0,要的是热炒土豆丝，送的根本就是凉的，量非常少，还16元！8元都根本不值！再也不吃这家了。
1,送餐非常快，给快递小哥一个
0,希望下次不要换餐了。
1,很棒的骑士！！！！！
0,面条就几根、即使小份也不会那么少吧、出餐还那么慢
1,不错，下次还会再买的
1,卷饼很实惠，粥里没糖
0,菜汤都洒没了，弄的饭上都是乱七八糟的。菜到了也快凉透了，能不能带点保温箱之类的送餐啊？
0,送来饭都不太热了，米饭很硬。口味一般般
0,我真的没有延时评价
1,太快了，你是飞过来送餐的吧…
0,海鲜几乎没有，豆腐也少，真是汤
0,酸辣土豆丝为何放那么多生姜！
0,一个小时才送到，面坨成个疙瘩，没法吃，扔了
0,"2点啊,才吃上午饭,饿瘪了"
1,"很好吃,忘给筷子啦"
0,外卖小哥不送到指定地点，差评~
0,服务态度很差，让人等将近两小时也就算了，还少送一样，给打电话送少送了，还说让等下次点时一起送，这么差的态度谁还点下次啊。凉拌米线也很难吃，感觉糊弄的态度，简直一个差字都不足以评价了
1,好极了！送来还是热的！
1,菜品一直都很美味。百度外卖的送餐师傅们真辛苦，每次送餐还都不忘说一句:祝您用餐愉快。必须给个大大的赞啊！百度外卖会越来越好的(^_^)
0,两个多小时才送到，，咱是送不了，可以限制流量
0,等了大半年啊，告我车坏了，太难了，饼说是重新做的，还算可以，不是凉的
0,"不能再凉了,我点了不要辣，辣辣的青椒会不会太多了…哭昏"
1,快递小伙儿特别热情.很好！
1,东西不错，就是慢点
1,汤包味道尚可，可惜全都漏了。
0,送错了，订的不辣饭，结果2个菜都是辣的
0,整体感觉一般，时间比较长
0,炒饼里放了太多的蒜沫了！太多了！芝麻粥也不稠，芝麻好生硬
1,"汤包还是挺好吃的,再次订了"
1,百度骑士态度很好，一句祝福的话心里很暖！饭菜味道也不错哟！
0,我要求抹茶拿铁不加糖，为什么还是加糖！
0,鸡腿堡还行，其他几个就一般了，鳗鱼排最难吃，很腥，而且淀粉太多
0,送餐时间长达两小时。太慢了
1,送的及时，饮料很好喝哦
0,前几年去他家店里吃特别正宗。这次外卖点的酸豆角肉末和小炒牛肉居然配菜都一样！！配菜都是酸豆角和蒜苔，太难吃了，肉末酸豆角居然放蒜苔。牛肉又小又少。两个菜一个味！！望改进。
0,送错了，我还能说什么呢？
1,"不错,略干"
1,第二次吃，味道非常好。开始想买20张馅饼带回家，但是系统默认两个馅饼一个餐盒，想想要来10个餐盒有点恐惧只能作罢。请系统升级一下使包装可选。谢谢！
1,炒饭配肉，有点腻
0,"土豆丝葱姜蒜什么配料都没有,白哗哗的能发照片就好了这个厨师是不是以前干司机的,气死了"
1,包装好棒啊
1,骑着毛驴来送餐的，神一样的速度！！！！
1,一个小时送到的，很好吃，但是点了平菇怎么没给
0,餐具都没有配送，哎！
0,饺子都粘在意思了怎么吃？不能送就别送，用了整整80分钟，现和面也用不了这么久吧
1,"还不错,就是饼皮有点厚"
0,速度非常快！但菜好咸啊
1,配送很快，态度很好，五星好评
0,为什么最近我总是下完单就退款，说我优惠金额已用，明明是今天第一次下单
0,SB，告诉你不要辣椒还放，艹，爷感冒了，泥马的
0,味道一般，送餐堵车所以延迟20分钟
0,"秘制凉皮不好吃,太油,卤肉饭还行"
0,"饭好少,感觉不像一份饭"
0,您这一共一双筷子也太凑合了吧
1,第一次吃宇宙卷饼，好吃~
0,最难吃的一次。没有之一。大酱汤没味儿。是不是忘了放盐了？
1,"快递员态度好,速度也很快"
1,非常好吃……披萨味道正
0,等了将近两个小时
0,很差，时间太短了，不好吃，
0,送来的时候水洒了，汉堡变形了
1,吃着味道很不错，也很实惠的店铺
0,"一般般吧,没味道,说了多刷酱,还是那么抠"
1,速度快態度好
1,送餐小哥态度特别好！好多肉呀好吃好吃！可我以为是可以选米饭换卷饼的？还在订单里自信地备注了
1,"非常好,素拌分量刚好一人吃，奶茶略甜了些，但有普洱味道，挺好喝的。,送餐小哥很有礼貌"
0,没有肉，只有咖喱，汁也很少
1,还行，中份不算大，够一个女生吃，油太多了
1,"第二次吃了,很好,送餐也很快态度非常好"
0,送的太慢了，一个多小时才送到。还有就是粥和饼太咸了！没法喝，太咸了。
0,太慢了！！！等了好久好久
0,等的时间太长，当然，今天下雨，不过您的电话也应该畅通呀，打了那么多遍都是语音。。。害得我又点了一份～
0,麻辣豆腐里的豆腐是酸的。根本没法吃
0,楼上都懒得送直接给我取消订单也没解释也是醉了，下次不会再定了
0,送餐太差了，大酱汤全撒到袋子里了，沙拉的盒子是坏的！
0,没我想象的好吃
0,送餐很慢！送来都冷了，味道也不好，
0,东西是没有问题，就是不够斤两。
0,"无语了,就差一个套餐俩字,居然连米饭都省了,。。。也赖我没问"
0,估计是人太多了吧，很晚才送到。
0,酸辣粉真难吃，只有酸味。
1,时间1个半小时了才送到，果然去店里吃和外卖东西不太一样啊…还有新奥尔良烤翅就跟没熟似的…但是榴莲披萨味道还是不错的！
0,羊肉串不像羊肉肉质，板筋咬不动
0,红油热干面吃了拉肚子！！难受！和老家味道完全不一样啊！
0,无语了，十点下的单，要求尽快送出，下午两点多才送到。差评！
0,没有店里好吃
0,牛腩怎么会有那么多肥肉，吃起来还很腻，不太像牛肉
1,一开始以为就是普通手抓饼，拿到后觉得好高大上，牛皮纸袋，锡纸包裹，重要的是肉肉好足，100个赞啊，如果要是再快一些就完美了
1,我以为我要等到饿死。结果我又活过来了
0,有漏餐，总的不过还算可以，
1,味道不错，份量很足，建议都点小份。红薯超好吃就是太烂了容易碎
1,非常感谢！辛苦陈骑士啦！
0,饭菜都已经凉了
1,速度很快，菜品不错，米饭我吃着稍稍硬点可能个人习惯不同。
1,还可以再来
1,师傅人很好，送的超级快
1,很快。这次饭量挺足的！
0,准时送餐，不要太早，也不要太晚
1,超级快就送到了，谢谢骑士很快，感谢骑士这种天气还在工作！
0,个人感觉味道不是很好吃
1,眉州炒饭超级咸啊京酱肉丝也超级咸，没有堂食的好
1,非常快～辛苦了～很好喝
1,好吃！送的也快～
0,从头吃到尾配菜都只有大块青椒，说好的蔬菜呢…备注了不要辣椒酱还是辣得要死，感觉不会再爱了。
0,送的稍微有些慢，一个小时将近10分钟才到，已经有些凉了
0,疙瘩汤比学校食堂都差，没这么糊弄的！扁豆面，基本都扔了
0,送餐慢，13:40才送到，点的两样菜都不值得推荐
0,百度外卖太坑了，没给我带奶和糖，而且还洒啦
0,9元价格很实惠，米饭量少，吃不饱。
1,比老家的味道差点，不过还是好评！有时间去店里尝尝
0,还可以！！
0,米线都碎了！一股搜了的味道！！！怎么吃？
0,定了两份奶油蘑菇汤，收到货发现撒在袋子里一份，本想投诉的。牛肉炒饭贵，您就货真价实呗，结果配菜少，牛肉可以安粒数，全是米饭。
0,饭是馊的还卖，什么鬼
0,卷饼和粥送到都已经凉透了
0,送错咖啡了，注明豆奶拿铁没有送
0,"9点40预定,12点半到,打电话下楼了,说送错地方了！！！能不能再坑一点,服务差到极点了"
0,"卷饼两端面太厚了,盖饭米饭太软了,配送员明知道我在6层,要求我去4层取餐"
0,慢死了，等了将近俩小时
